synchronous	similarly timed; simultaneous with; occurring at the same time; V. synchronize	's/I//N/kr/@/n/@/s	Not Available	normal	false
synoptic	providing a general overview; summary; N. synopsis	s/I/'n/A/pt/I/k	Nearly 20 agencies ... combined their facilities to make a great synoptic oceanographic survey (Science).	normal	false
synthesis	combining parts or separate things into a whole; the whole so formed; PL. syntheses; V. synthesize	's/I/n/T//I/s/I/s	Not Available	normal	false
synthetic	not natural; artificial; resulting from synthesis;	s/I/n'/T//E/t/I/k	synthetic fiber	normal	false
tablet	small round piece of medicine; flat piece of stone or metal bearing an inscription; a number of sheets of writing paper fastened together at one edge, often with a stiff back and a cover; pad	't/&/bl/I/t	stone tablet on the wall. A tablet of scratch paper was kept near the telephone.	normal	false
tacit	understood (without actually being expressed); not put into words;	't/&/s/I/t	tacit agreement	normal	false
taciturn	habitually silent; talking little	't/&/s/I/,t/[@]/rn	Not Available	normal	false
tact	skill or sensitivity in dealing with people without causing offence	t/&/kt	Not Available	normal	false
tactful	careful not to cause offence; OP. tactless	't/&/ktf/@/l	Not Available	normal	false
tactile	pertaining to the organs or sense of touch	't/&/kt/I/l	Not Available	normal	false
taint	contaminate; cause to lose purity; modify with a trace of something bad; a trace of any harmful or undesirable quality.	t/eI/nt	tainted reputation	normal	false
takeoff	burlesque; act of leaving the ground	't/eI/k,/O/f	Not Available	normal	false
talisman	charm; object believed to give supernatural powers to or protect its bearer. A talisman is usually worn as an amulet to avert evil.	't/&/l/I/sm/@/n	He had stolen from Henry... a Talisman, which rendered its wearer invulnerable (Bishop William Stubbs).	difficult	false
talon	claw of bird	't/&/l/@/n	Not Available	normal	false
tan	light yellowish-brown in color; to make brown by exposure to sun and air; to make (a hide) into leather by soaking in special liquid	t/&/n	He wore tan shoes. Sun and wind had tanned the sailor's face.	easy	false
tangential	only slightly connected; not central; peripheral; digressing; showing divergence; CF. tangent	t/&/n'/dZ//E/n/S//@/l	Not Available	normal	false
tangible	able to be touched; real; concrete; palpable; possible to realize or understand;	't/&/n/dZ//@/b/@/l	tangible proof	normal	false
tanner	person who turns animal hides into leather	't/&/n/@/r	Not Available	normal	false
tantalize	to torment by keeping some desired thing in sight but out of reach; to tease by holding out hopes that are repeatedly disappointed.	't/&/nt/@/,l/aI/z	He tantalized the hungry dog by pretending to feed him.	normal	false
tantamount	equivalent in effect or value;	't/&/nt/@/,m/&//U/nt	This invasion is tantamount to a declaration of war	normal	false
tantrum	fit of bad temper; fit of petulance; caprice;	't/&/ntr/@/m	The child went into tantrums	normal	false
taper	very thin candle; gradual decrease in the width of a long object; V. make or become gradually narrower toward one end	't/eI/p/@/r	Not Available	normal	false
tarantula	venomous spider	t/@/'r/&/n/tS//@/l/@/	Not Available	normal	false
tardy	slow; sluggish; not on time; late;	't/A/rd/i/	tardy arrival	normal	false
tarnish	to dull the luster or brightness of; blacken; to bring disgrace upon (a reputation, one's honor, or the like); sully; taint	't/A/rn/I//S/	Salt will tarnish silver. The expedition's triumph was somewhat tarnished by dissension and susequent recrimination (Atlantic). The brass doorknob tarnished.	easy	false
tarry	linger; delay in starting or going; dawdle	't/&/r/i/	Not Available	normal	false
tart	sharp to the taste; acid-tasting; caustic; sarcastic;	t/A/rt	tart apple/reply	normal	false
tatter	torn piece of cloth; ADJ. tattered: (of clothes) old and torn; (of a person) dressed in old torn clothes	't/&/t/@/r	Not Available	normal	false
taunt	deride or provoke; challenge in derision; N.	t/O/nt	Not Available	normal	false
taut	tight; strained; tense; ready; OP. slack	t/O/t	Not Available	normal	false
tautological	needlessly repetitious;	,t/O/t'/-/l/A//dZ//I/k/@/l	``It was visible to the eye''	normal	false
tawdry	cheap and gaudy;	't/O/dr/i/	tawdry jewelry	normal	false
tawny	brownish yellow	't/O/n/i/	Not Available	normal	false
taxonomist	specialist in classifying (animals, etc.); CF. taxonomy: science of classification	Not available	Not Available	normal	false
tedium	boredom; weariness; ADJ. tedious	't/i/d/i//@/m	Not Available	normal	false
teetotalism	practice of abstaining totally from alcoholic drinks; N. teetotaler;; ADJ. teetotal; CF. T + total	t/i/'t/oU/t,/-/l/I/z/@/m	Not Available	normal	false
temerity	reckless boldness; rashness; foolhardiness; audacity	t/@/'m/E/r/I/t/i/	temerity to ask for a pay increase after only three day's work. What preposterous temerity--to analyze what happened in a half hour five billion years ago! (Atlantic).	difficult	false
temper	moderate; make less severe; tone down or restrain; toughen (steel) as by alternate heating and cooling	't/E/mp/@/r	Not Available	normal	false
temperament	characteristic frame of mind; disposition; emotional excess; ADJ. temperamental: of temperament; having frequent changes of temper;	't/E/mp/@/r/@/m/@/nt	temperamental dislike of sports, temperamental actress	normal	false
temperate	moderate; restrained; self-controlled; moderate in respect to temperature; CF. temperance: moderation and self-restraint; abstinence of alcoholic drinks;	't/E/mp/@/r/I/t	temperance society	normal	false
tempestuous	stormy; violent; impassioned; N. tempest: violent storm	t/E/m'p/E/s/tS//u//@/s	Not Available	normal	false
tempo	speed of music	't/E/mp/oU/	Not Available	easy	false
temporal	of time; not lasting forever; limited by time; temporary; secular; worldly	't/E/mp/@/r/@/l	Not Available	normal	false
temporize	gain time as by postponing an action; avoid committing oneself	't/E/mp/@/,r/aI/z	Not Available	normal	false
tenacious	holding fast (as to a belief); persistent	t/@/'n/eI//S//@/s	Not Available	normal	false
tenacity	firmness; persistence	t/I/'n/&/s/I/t/i/	Not Available	easy	false
tenancy	possession of land or building by rent; period of a tenant's occupancy	't/E/n/@/ns/i/	Not Available	normal	false
tenant	one that pays rent to use property owned by another	't/E/n/@/nt	Not Available	normal	false
tend	have a tendency; take care of; minister; serve at; apply one's attention; attend	t/E/nd	Not Available	normal	false
tendentious	promoting a particular point of view; biased; having an aim; designed to further a cause;	t/E/n'd/E/n/S//@/s	tendentious rather than truth-seeking	normal	false
tender	offer formally; extend;	't/E/nd/@/r	tender one's resignation/the exact fare, legal tender, child of tender years, tender wound	easy	false
tenet	doctrine; dogma	't/E/n/I/t	Not Available	normal	false
tensile	capable of being stretched; of tension;	't/E/ns/@/l	tensile rubber	normal	false
tension	stretching; condition of being stretched; mental strain; strained relationship between groups or people	't/E/n/S//@/n	Not Available	normal	false
tentative	not fully worked out or developed; provisional; experimental; uncertain; hesitant; not definite or positive;	't/E/nt/@/t/I/v	tentative agreement/reply	normal	false
tenuous	thin; slim; rare	't/E/n/j//u//@/s	Not Available	normal	false
tenure	holding of an office or real estate; time during which such an office is held	't/E/n/j//@/r	Not Available	normal	false
tepid	lukewarm; slightly warm; ��-��+�-; half-hearted; not eager;	't/E/p/I/d	tepid reaction to the new film, tepid supporter	normal	false
terminal	part that forms the end; railroad or bus station; ADJ. forming an end; ending in death; fatal;	't/[@]/rm/@/n/-/l	terminal cancer	easy	false
termination	end; V. terminate	,t/[@]/rm/@/'n/eI//S//@/n	Not Available	normal	false
terminology	terms used in a science or art; study of nomenclature	,t/[@]/rm/@/'n/-/l/A//dZ//I/k/@/l	Not Available	easy	false
terminus	last stop of railroad; end	't/[@]/rm/@/n/@/s	Not Available	normal	false
terrestrial	on or relating to the earth	t/@/'r/E/str/i//@/l	Not Available	normal	false
terse	concise; abrupt; pithy	t/[@]/rs	Not Available	normal	false
tertiary	third in order or rank	't/[@]/r/S//i/,/E/r/i/	Not Available	normal	false
tessellated	mosaic; inlaid;	't/E/s/@/,l/eI/t/I/d	tessellated pattern	normal	false
testator	maker of a will; CF. testatrix	't/E/st/eI/t/@/r	Not Available	normal	false
testy	irritable; impatient and bad-tempered; short-tempered; N. testiness	't/E/st/i/	Not Available	normal	false
tether	tie (an animal) with a rope or tether; N: rope or chain to which an animal is tied; limit of one's endurance;	't/E//D//@/r	the end of one's tether	normal	false
thematic	of a theme; relating to a unifying motif or idea	/T//i/'m/&/t/I/k	Not Available	easy	false
theocracy	government run by religious leaders	/T//i/'/A/kr/@/s/i/	Not Available	normal	false
theoretical	based on theory; not practical or applied; hypothetical	/T//i//@/'r/E/t/I/k/@/l	Not Available	normal	false
therapeutic	curative; N. therapy	,/T//E/r/@/'p/j//u/t/I/k	Not Available	normal	false
thermal	pertaining to heat; producing heat; warm;	'/T//[@]/rm/&/l	thermal bath	normal	false
thesis	opinion put forward and supported by reasoned arguments	'/T//i/s/I/s	Not Available	normal	false
thespian	pertaining to drama; N: actor or actress	'/T//E/sp/i//@/n	Not Available	normal	false
thrall	slave; bondage; slavery;	/T/r/O/l	Her beauty held him in thrall	normal	false
thrash	to beat as punishment; beat with a whip or flail; defeat utterly; talk about thoroughly in order to find the answer; move wildly or violently;	/T/r/&//S/	The man thrashed the boy for stealing apples.The fishes thrashed about in the net	normal	false
threadbare	having the nap worn off; worn so much that the threads show; very poor; hard up; old and worn; stale; hackneyed;	'/T/r/E/d,b/(@)/r	a threadbare coat. a threadbare beggar. a threadbare joke. Saying "I forgot" is a threadbare excuse.	difficult	false
threat	sign or warning (of coming danger);	/T/r/E/t	threat of rain, The cloud threatens rain	normal	false
thresh	beat (cereal plants) with a machine or flail to separate the grains from the straw	/T/r/E//S/	Not Available	normal	false
thrifty	careful about money; economical; N. thrift	'/T/r/I/ft/i/	a thrifty housewife	easy	false
thrive	prosper; flourish	/T/r/aI/v	Most flowers will not thrive without sunshine. he that would thrive Must rise at five He that hath thriven May lie till seven ( John Clarke).	normal	false
throb	(of a heart or machine) beat rapidly or violently; N.	/T/r/A/b	hearthrob: heartbeat	normal	false
throes	a violent spasm or pang; great pain; violent anguish	Not available	Not Available	difficult	false
throng	crowd (of people or things); V.	/T/r/O//N/	Not Available	normal	false
throttle	strangle; regulate the speed of with a throttle; N: valve that regulates the flow; CF. throat ?	'/T/r/A/t/-/l	Not Available	normal	false
thwart	block or hinder; baffle; frustrate	t/hw//O/rt	Not Available	normal	false
tickle	touch (the body) lightly so as to cause laughter; please	't/I/k/@/l	Not Available	normal	false
tightwad	miser; excessively frugal person	't/aI/t,w/A/d	Not Available	normal	false
tiller	handle used to move boat's rudder (to steer)	't/I/l/@/r	Not Available	normal	false
timbre	quality of a musical tone produced by a musical instrument (which distinguishes it from others of the same pitch)	't/&/mb/@/r	Not Available	difficult	false
timidity	lack of self-confidence or courage	Not available	Not Available	normal	false
timorous	fearful; timid; demonstrating fear	't/I/m/@/r/@/s	Not Available	normal	false
tinge	to color slightly; to add a trace of some quality to; change a very little; a slight coloring or tint; a very small amount; trace	t/I//N/	A drop of ink will tinge a glass of water. Her remarks were tinged with envy. Sad memories tinged their present joy. There is a tinge or red in her cheeks. She likes just a tinge of lemon in her tea. There was a tinge of blame in his voice.	normal	false
tint	a color or variety of a color; hue; a delicate or pale color	t/I/nt	The picture was painted in several tints of blue.	normal	false
tipple	drink (alcoholic beverages) frequently; N: alcoholic drink	't/I/p/@/l	Not Available	normal	false
tirade	a long, vehement speech; harangue; a long, scolding spech; diatribe	't/aI/r/eI/d	Not Available	difficult	false
titanic	gigantic; N. titan	t/aI/'t/&/n/I/k	Not Available	normal	false
tithe	tax of one-tenth (contributed to a church); V: pay a tithe	t/aI//D/	Not Available	normal	false
titillate	tickle; excite pleasantly;	't/I/t,/-/l/eI/t	not to titillate the audience but to enlighten it	normal	false
title	name (of a book, film, etc.); mark of rank; formal appellation as of rank or office (such as Lord or General); right or claim to possession; championship;	't/aI/t/-/l	title as head of the family, title to the estate	normal	false
titter	nervous giggle; nervous laugh; V.	't/I/t/@/r	Not Available	normal	false
titular	in title or name only; nominal; having a tile; titled	't/I//tS//@/l/@/r	titular head of the company. He is a titular prince without any power.	normal	false
toady	servile flatterer; yes man; sycophant; V: be a toady to; fawn	't/oU/d/i/	Not Available	normal	false
toga	Roman outer robe	't/oU/g/@/	Not Available	normal	false
token	outward sign;	't/oU/k/@/n	a token of our gratitude	normal	false
toll	sound (a large bell) slowly at regular intervals; N: sound of a bell; fixed tax or charge	t/oU/l	Bell were tolled all over the country at the President's death.	difficult	false
tome	large volume; book	t/oU/m	Not Available	normal	false
tonsure	shaving of the head especially by person entering religious orders; V.	't/A/ns/j//@/r	Not Available	normal	false
topography	physical features of a region (such as the shape and height); CF. topo-: place	t/@/'p/A/gr/@/f/i/	Not Available	normal	false
topple	become unsteady and fall down	't/A/p/@/l	Not Available	normal	false
torpedo	underwater explosive apparatus; V.	t/O/r'p/i/d/oU/	Not Available	normal	false
torpor	lethargy; sluggishness; dormancy; ADJ. torpid: lethargic; lazy; inactive; (of an animal) dormant; hibernating	't/O/rp/@/r	Not Available	normal	false
torque	twisting force; force producing rotation	t/O/rk	Not Available	easy	false
torrent	violent, rushing stream of water.	't/O/r/@/nt	The rain fell in torrents. The mountain torrent dashed over the rocks.	easy	false
torrid	(of weather) hot or scorching; passionate;	't/O/r/I/d	torrid love affairs	normal	false
torso	trunk of statue with head and limbs missing; human trunk	't/O/rs/oU/	Not Available	normal	false
tortuous	winding; full of curves;	't/O/r/tS//u//@/s	tortuous mountain road	normal	false
toss	throw lightly; move or lift (the head) with a sudden motion; flip (a coin) to decide something	t/A/s	Not Available	normal	false
totem	animal, plant, or natural object serving as a symbol of a clan or family; representation of this;	't/oU/t/@/m	totem pole	normal	false
totter	shake or move unsteadily; sway as if about to fall	't/A/t/@/r	Not Available	normal	false
touching	causing a feeling of pity or sympathy; pathetic; V. touch: cause to feel pity or sympathy; ADJ. touched	't/@/t/S//i//N/	"A Christmas Carol" is a touching story.	easy	false
touchstone	stone used to test the fineness of gold alloys; criterion; standard	't/@/t/S/st/oU/n	Not Available	normal	false
touchy	oversensitive; easily offended; irasible; delicate; needing delicate handling;	't/@//tS//i/	touchy situation	normal	false
tout	promote or publicize (one's goods or service); praise excessively (as a form of advertisement); CF. advertise	t/AU/t	Not Available	difficult	false
toxic	poisonous; N. toxicity	't/A/ks/I/k	Not Available	normal	false
tract	propaganda pamphlet (esp. by a religious or political group); expanse of land; region of indefinite size; system of related organs;	tr/&/kt	digestive tract	normal	false
tractable	docile; easily managed; (of something) easily changed or molded; N. tractability	'tr/&/kt/@/b/@/l	Not Available	normal	false
traduce	to speak evil of (a person) falsely; slander	tr/@/'d/u/s	Not Available	difficult	false
trajectory	path taken by a projectile;	tr/@/'/dZ//E/kt/@/r/i/	trajectory of a bullet	normal	false
tramp	walk with a heavy step; travel on foot; N: vagrant; one who travels aimlessly about; long walk; sound of heavy walking	tr/&/mp	Not Available	normal	false
trample	step heavily with the feet; crush under the feet	'tr/&/mp/@/l	The herd of wild cattle trampled the farmer's crops.	normal	false
trance	hypnotic state; ecstatic state; detachment from one's physical surrounding (as in contemplation or daydreaming); CF. transition	tr/&/ns	Not Available	normal	false
tranquillity	calmness; peace	tr/&//N/'kw/I/l/I/t/i/	Not Available	normal	false
transcendent	exceeding ordinary limits; superior; surpassing; V. transcend: go beyond; exceed; surpass; N. transcendancy	tr/&/n's/E/nd/@/nt	Not Available	normal	false
transcendental	going beyond common thought or ideas; impossible to understand by practical experiences or practices; known only by studying thoughts or intuition; OP. empirical; CF. transcendentalism	,tr/&/ns/E/n'd/E/nt/@/l	Not Available	normal	false
transcribe	to copy in wiritng or in typewriting; to write out, as in ordinary letters, words, or characters; to set down in writing or print	tr/&/n'skr/aI/b	to transcribe an ancient manuscript. The account of the trial was transcribed from the stenographer's shorthand notes. His speech was transcribed in the newspapers, word for word.	easy	false
transgression	violation of a law; sin; V. transgress: go beyond (a limit); violate; do wrong	Not available	Not Available	normal	false
transient	staying for a short time; momentary; temporary; N: one that is transient	'tr/&/n/S//@/nt	Not Available	normal	false
transition	going from one state of action to another	tr/&/n'z/I//S//@/n	Not Available	normal	false
transitory	transient; impermanent; fleeting; N. transitoriness	'tr/&/ns/I/,t/oU/r/i/	Not Available	normal	false
translucent	partly transparent	tr/&/ns'l/u/s/@/nt	Not Available	normal	false
transmute	transform; change; convert to something different	tr/&/ns'm/j//u/t	Not Available	normal	false
transparent	permitting light to pass through freely; easily detected; obvious; clear;	tr/&/ns'p/&/r/@/nt	transparent lie	normal	false
transpire	(of a fact) become known; be revealed; happen; give off (watery waste matter) through pores	tr/&/n'sp/aI//-/r	Not Available	normal	false
transport	strong emotion; rapture;	'tr/&/ns,p/oU/rt	in a transport/transports of	normal	false
transpose	to change the position or order of; interchange; to change the usual order of (letters, words, or numbers)	tr/&/ns'p/oU/z	Transpose the two colors to make a better design. He transposed the numbers and mistakenly wrote 19 for 91.	normal	false
trappings	outward decorations; ornaments (as an outward sign of rank)	'tr/&/p/I//N/z	Not Available	normal	false
traumatic	(of an experience) deeply shocking; pertaining to an injury caused by violence; N. trauma: serious wound; emotional shock that causes lasting psychological damage	tr/@/'m/&/t/I/k	Not Available	normal	false
travail	strenuous work; toil; painful labor; labor of childbirth	tr/@/'v/eI/l	Not Available	normal	false
traverse	go through or across	'tr/&/v/@/rs	Not Available	normal	false
travesty	copy or example of something that completely misrepresents the true nature of the real thing; comical parody or imitation; treatment aimed at making something appear ridiculous;	'tr/&/v/I/st/i/	travesty of justice	normal	false
tread	walk; trample; N: grooved face of a tire; horizontal part of a step	tr/E/d	Not Available	normal	false
treasure	keep as precious; cherish	'tr/E//S//@/r	Not Available	normal	false
treatise	article treating a subject systematically and thoroughly	'tr/i/t/I/s	Not Available	normal	false
trek	travel; journey; V: make a long difficult journey	tr/E/k	The pioneers trekked across the plains by covered wagon.	easy	false
tremor	trembling; slight quiver (as of the earth or from nervous agitation)	'tr/E/m/@/r	Not Available	normal	false
tremulous	trembling; wavering	'tr/E/m/j//@/l/@/s	Not Available	normal	false
trenchant	sharp; keen; cutting; vigorous and effective; clear-cut; distinct	'tr/E/n/tS//@/nt	trenchant wit, a trenchant remark. a trenchant policy. in trenchant outline against the sky.	difficult	false
trepidation	fear; nervous apprehension; the action or condition of trembling, especially of the limps, as in palsy; a vibrating movement; vibration	,tr/E/p/I/'d/eI//S//@/n	Not Available	normal	false
tribulation	suffering; ordeal; distress; trial	,tr/I/b/j//@/'l/eI//S//@/n	Not Available	normal	false
tribunal	court of justice	tr/aI/'b/j//u/n/-/l	Not Available	normal	false
tribune	official of ancient Rome elected by the plebians to protect their rights; protector of the people	'tr/I/b/j//u/n	Not Available	normal	false
tribute	tax levied by a ruler; payment made by one nation to another in acknowledgment of submission; mark of respect (such as praise or gift);	'tr/I/b/j//u/t	pay tribute to	normal	false
trickle	flow in drops or in a thin stream; N.	'tr/I/k/@/l	Not Available	normal	false
trickster	person who cheats people	'tr/I/kst/@/r	Not Available	normal	false
trident	three-pronged spear	'tr/aI/d/-/nt	Not Available	normal	false
trifle	something of little importance or value; small amount;	'tr/aI/f/@/l	a trifle	normal	false
trifling	having little value; not important; very small; paltry; insignificant; trivial	'tr/aI/fl/I//N/	The friends treated their quarrel as only a trifling matter. To a philosopher no circumstance, however trifling, is too minute (Oliver Goldsmith).	easy	false
trigger	set off; start	'tr/I/g/@/r	Not Available	normal	false
trilogy	group of three related works (connected by a shared subject but each complete in itself)	'tr/I/l/@//dZ//i/	Not Available	difficult	false
trim	make neat or tidy by clipping; reduce by removing what is unnecessary; ornament; decorate (round the edges);	tr/I/m	trim the cost, jacket trimmed with fur	normal	false
trinket	knickknack; bauble; cheap jewelry	'tr/I//N/k/I/t	Not Available	normal	false
trite	hackneyed; commonplace	tr/aI/t	Not Available	normal	false
trivia	trifles; unimportant matters	'tr/I/v/i//@/	Not Available	normal	false
troth	pledge of good faith especially in betrothal; betrothal;	tr/O//T/	by my troth	normal	false
trough	a long, narrow, open container for holding food or water, especially for farm stock or other animals; something shaped like this; a channel for carrying water; gutter	tr/A/f	he led the horses to the watering trough. The baker used a trough for kneading dough. A wooden trough under the eaves of the house carries off rain water.	difficult	false
truculence	aggressiveness; ferocity; ADJ. truculent: aggressive; pugnacious; fierce	Not available	Not Available	normal	false
truism	a statement that almost everybody knows is true; self-evident truth, espceially one that has been needlessly repeated, such as "Health is a blessing."	'tr/u//I/z/@/m	The original thought of one age becomes the truism of the next (Henry Hallam).	easy	false
truncate	cut the top off; shorten	'tr/@//N/,k/eI/t	Not Available	normal	false
trunk	main wooden stem of a tree; human body excluding the head and limbs; torso; prehensile nose of an elephant	tr/@//N/k	Not Available	normal	false
tryst	meeting arranged by lovers; arrangement between lovers to meet	tr/I/st	Not Available	normal	false
tumid	(of a part of the body) swollen; distended; bombastic; pompous	't/j//u/m/I/d	Not Available	normal	false
tumult	commotion of a great crowd; riot; noise; uproar; ADJ. tumultuous: noisy and disorderly	't/u/m/@/lt	Not Available	normal	false
tundra	rolling treeless plain in Siberia and arctic North America	't/@/ndr/@/	Not Available	normal	false
turbid	(of a liquid) having the sediment disturbed; muddy; thick	't/[@]/rb/I/d	Not Available	normal	false
turbulence	state of violent agitation; ADJ. turbulent: violently agitated or disturbed	't/[@]/rb/j//U/l/@/ns	Not Available	normal	false
tureen	deep dish for serving soup	t/U/'r/i/n	Not Available	normal	false
turgid	swollen; distended (as from liquid)	't/[@]/r/dZ//I/d	Not Available	normal	false
turmoil	extreme confusion; great commotion and confusion;	't/[@]/rm//Oi//l	throw the country into turmoil	normal	false
turncoat	traitor	't/[@]/rn,k/oU/t	Not Available	normal	false
turpitude	depravity; baseness;	't/[@]/rp/I/,t/u/d	moral turpitude	normal	false
tutelage	guardianship; training; function of a tutor; instruction	't/u/t/-/l/I//dZ/	Not Available	difficult	false
tutelary	protective; pertaining to a guardianship;	't/j//u/t/I/l/@/r/i/	tutelary deities	normal	false
tycoon	wealthy and powerful businessperson; wealthy leader; magnate;	t/aI/'k/u/n	business tycoon	normal	false
typhoon	tropical hurricane or cyclone	t/aI/'f/u/n	Not Available	normal	false
tyranny	oppression; cruel government; ADJ. tyrannical: of a tyrant or tyranny; despotic; V. tyrannize: treat tyrannically; oppress	't/I/r/@/n/i/	Not Available	normal	false
tyro	beginner; novice	't/aI/r/oU/	Not Available	normal	false
ubiquitous	being everywhere; omnipresent; N. ubiquity	/j//u/'b/I/kw/I/t/@/s	Not Available	normal	false
ulcer	sore place appearing on the skin inside or outside the body;	'/@/ls/@/r	stomach ulcer	normal	false
ulterior	beyond what is seen or expressed; intentionally concealed or kept in the background; hidden.	Not available	an ulterior motive, an ulterior purpose	normal	false
ultimate	final; not susceptible to further analysis; fundamental;	'/@/lt/@/m/I/t	The sun is the ultimate source of energy	normal	false
ultimatum	last demand; last warning; last statement of conditions that must be met;	,/@/lt/@/'m/eI/t/@/m	They have ignored our ultimatum	easy	false
umbrage	resentment; anger; sense of injury or insult;	'/@/mbr/I//dZ/	take umbrage at his rudeness	normal	false
unaccountable	that cannot be accounted for or explained; inexplicable; that cannot be held to account; not responsible for	,/@/n/@/'k/AU/nt/@/b/@/l	He had an unaccountable foreboding that all was not right (Frederick Marryat). An insane person is unaccountable for his actions.	easy	false
unanimity	complete agreement; ADJ. unanimous	,/j//u/n/@/'n/I/m/I/t/i/	Not Available	normal	false
unassailable	not open to attack; impregnable; not subject to question	,/@/n/@/'s/eI/l/@/b/@/l	Not Available	normal	false
unassuaged	unsatisfied; not soothed	,/@/n/@/'sw/eI//dZ/d	Not Available	normal	false
unassuming	modest;	,/@/n/@/'s/u/m/I//N/	the champion's unassuming manner	normal	false
unbridled	violent; uncontrolled;	Not available	unbridled rage/greed	normal	false
uncanny	strange; mysterious;	/@/n'k/&/n/i/	uncanny knack	normal	false
unceremonious	not done politely without due formalities	,/@/ns/E/r/@/'m/oU/n/i//@/s	Not Available	normal	false
unconscionable	unscrupulous; not guided by conscience; excessive; beyond reason;	/@/n'k/A/n/S//@/n/@/b/@/l	unconscionable demand	normal	false
uncouth	boorish; clumsy in speech or behavior; outlandish	/@/n'k/u//T/	Not Available	normal	false
unction	the act of anointing with oil;	'/@//N/k/S//@/n	extreme unction	normal	false
unctuous	oily; bland; insincerely suave	'/@//N/k/tS//u//@/s	Not Available	normal	false
underhand	done slyly and secretly (being dishonest)	'/@/nd/@/r,h/&/nd	Not Available	normal	false
underlying	lying below; fundamental	Not available	Not Available	normal	false
undermine	weaken gradually; sap; dig a mine beneath	,/@/nd/@/r'm/aI/n	Not Available	normal	false
underscore	underline; emphasize	'/@/nd/@/r,sk/oU/r	Not Available	normal	false
understate	to state too weakly, or less emphatically than one should; undeemphasize.	,/@/nd/@/r'st/eI/t	He understated the seriousness of the crime. to understate the facts, to understate one's position.	easy	false
undertaker	funeral director; one whose business is to arrange burials	,/@/nd/@/r't/eI/k/@/r	Not Available	easy	false
undulating	moving with a wavelike motion; V. undulate; CF. und: wave	Not available	Not Available	normal	false
unearth	dig up; discover (facts) by careful searching;	/@/n'/[@]/r/T/	He unearthed some secrets about her	normal	false
unearthly	not earthly; supernatural; weird; ghostly; abnormal or unnatural; extraordinary; preposterous.	/@/n'/[@]/r/T/l/i/	an unearthly being. the unearthly wails that sometimes come from the demons (Santha Rama Rau). to rise at an unearthly hour.	easy	false
unequivocal	plain; clear; obvious	,/@/n/I/'kw/I/v/@/k/@/l	Not Available	normal	false
unerringly	infallibly; ADJ. unerring: making no mistakes	Not available	Not Available	normal	false
unexceptionable	entirely acceptable; not offering any basis for criticism; wholly admirable; irreproachable; faultless	,/@/n/I/k's/E/p/S//@/n/@/b/@/l	Not Available	normal	false
unfaltering	steadfast; firm; not changing	/@/n'f/A/lt/@/r/i//N/	Not Available	normal	false
unfeigned	genuine; real	/@/n'f/eI/nd	Not Available	normal	false
unfetter	liberate; free from chains; V. unfetter	/@/n'f/E/t/@/r	Not Available	normal	false
unfledged	immature; not having the feathers necessary to fly; CF. fledgling	/@/n'fl/E//dZ/d	Not Available	normal	false
unfrock	defrock; strip a priest or minister of church authority	/@/n'fr/A/k	Not Available	normal	false
ungainly	(of someone) awkward in movement; clumsy; (of something) unwieldy;	/@/n'g/eI/nl/i/	ungainly dancer/instrument	normal	false
unguent	ointment	'/@//N/gw/@/nt	Not Available	normal	false
uniformity	sameness; monotony; ADJ. uniform: the same all over	,/j//u/n/I/'f/oU/rm/I/t/i/	Not Available	normal	false
unilateral	one-sided; involving or affecting only one side;	,/j//u/n/I/'l/&/t/@/r/@/l	unilateral declaration; unilateral disarmament.	easy	false
unimpeachable	that cannot be impeached; beyond doubt or question; blameless and exemplary	,/@/n/I/m'p/i//tS//@/b/@/l	Not Available	normal	false
uninhibited	unrepressed; free in behavior and feelings	,/@/n/I/n'h/I/b/I/t/I/d	Not Available	easy	false
uninhibited	unrepressed; free in behavior and feelings	Not available	Not Available	normal	false
unintimating	unfrightening	Not available	Not Available	normal	false
unique	without an equal; single in kind	'/j//u/n/i/k	Not Available	normal	false
unison	unity of pitch (in musical performance); complete accord;	'/j//u/n/I/s/@/n	The choir sang in unison	normal	false
universal	characterizing or affecting all; general; present everywhere; of the universe; cosmic;	,/j//u/n/@/'v/[@]/rs/@/l	universal agreement, a subject of universal interest	normal	false
unkempt	disheveled; uncared for in appearance; not combed; CF. comb	/@/n'k/E/mpt	Not Available	normal	false
unmitigated	(of something bad) not moderated; unrelieved or immoderate; without qualification; absolute;	/@/n'm/I/t/@/,g/eI/t/I/d	unmitigated disaster	normal	false
unobtrusive	inconspicuous; not blatant	,/@/n/@/b'tr/u/s/I/v	Not Available	normal	false
unprecedented	having no previous example; novel; unparalleled	/@/n'pr/E/s/I/,d/E/nt/I/d	Not Available	normal	false
unprepossessing	unattractive	,/@/npr/i/p/@/'z/E/s/i//N/	Not Available	normal	false
unravel	disentangle; solve	/@/n'r/&/v/@/l	Not Available	normal	false
unregenerate	making no attempt to change one's bad practices	,/@/nr/I/'/dZ//E/n/@/r/I/t	Not Available	normal	false
unrequited	not requited; not reciprocated;	,/@/nr/i/'kw/aI/t/I/d	unrequited love	normal	false
unruly	disobedient; lawless; difficult to control	/@/n'r/u/l/i/	Not Available	easy	false
unsavory	distasteful; disagreeable; morally offensive;	/@/n's/eI/v/@/r/i/	unsavory activity/reputation	normal	false
unscathed	unharmed;	/@/n'sk/eI//D/d	escape the accident unscathed	normal	false
